r,x,sigma
0.00101163798,0.0004144285482,5.497472575e-06
0.00101163798,0.000447720223,5.252151637e-06
0.00101163798,0.0004836862686,5.016297557e-06
0.00101163798,0.0005225415214,4.789592987e-06
0.00101163798,0.0005645180756,4.571729884e-06
0.00101163798,0.0006098666701,4.362409263e-06
0.00101163798,0.0006588581862,4.161340965e-06
0.00101163798,0.0007117852651,3.968243428e-06
0.00101163798,0.0007689640567,3.782843452e-06
0.00101163798,0.0008307361075,3.604875993e-06
0.00101163798,0.000897470401,3.434083935e-06
0.00101163798,0.0009695655616,3.270217886e-06
0.00101163798,0.001047452236,3.113035972e-06
0.00101163798,0.001131595665,2.962303634e-06
0.00101163798,0.001222498464,2.81779344e-06
0.00101163798,0.001320703623,2.679284883e-06
0.00101163798,0.001426797751,2.546564198e-06
0.00101163798,0.001541414582,2.41942419e-06
0.00101163798,0.001665238757,2.297664039e-06
0.00101163798,0.001799009916,2.181089143e-06
0.00101163798,0.001943527115,2.069510936e-06
0.00101163798,0.0020996536,1.962746736e-06
0.00101163798,0.002268321964,1.860619574e-06
0.00101163798,0.002450539713,1.762958039e-06
0.00101163798,0.00264739529,1.669596139e-06
0.00101163798,0.002860064576,1.580373125e-06
0.00101163798,0.003089817908,1.495133377e-06
0.00101163798,0.003338027674,1.413726247e-06
0.00101163798,0.003606176508,1.336005917e-06
0.00101163798,0.003895866145,1.261831286e-06
0.00101163798,0.00420882699,1.191065829e-06
0.00101163798,0.004546928456,1.123577464e-06
0.00101163798,0.004912190126,1.059238449e-06
0.00101163798,0.005306793821,9.97925253e-07
0.00101163798,0.00573309663,9.395184415e-07
0.00101163798,0.006193644991,8.83902573e-07
0.00101163798,0.006691189902,8.309660873e-07
0.00101163798,0.007228703351,7.806012073e-07
0.00101163798,0.007809396072,7.327038344e-07
0.00101163798,0.008436736722,6.871734567e-07
0.00101163798,0.009114472599,6.439130579e-07
0.00101163798,0.009846652028,6.028290177e-07
0.00101163798,0.01063764854,5.6383104e-07
0.00101163798,0.01149218701,5.268320635e-07
0.00101163798,0.01241537185,4.917481761e-07
0.00101163798,0.01341271753,4.584985506e-07
0.00101163798,0.0144901815,4.27005357e-07
0.00101163798,0.0156541998,3.971936972e-07
0.00101163798,0.01691172545,3.689915321e-07
0.00101163798,0.01827027004,3.423296122e-07
0.00101163798,0.01973794859,3.171414029e-07
0.00101163798,0.02132352798,2.933630367e-07
0.00101163798,0.02303647938,2.709332192e-07
0.00101163798,0.02488703476,2.497931842e-07
0.00101163798,0.02688624807,2.298866095e-07
0.00101163798,0.02904606122,2.111595592e-07
0.00101163798,0.03137937544,1.935604066e-07
0.00101163798,0.03390012833,1.770397518e-07
0.00101163798,0.03662337714,1.615503589e-07
0.00101163798,0.03956538866,1.470470574e-07
0.00101163798,0.04274373643,1.334866657e-07
0.00101163798,0.04617740571,1.208278907e-07
0.00101163798,0.04988690686,1.090295319e-07
0.00101163798,0.05389439787,9.805887905e-08
0.00101163798,0.05822381672,8.78745743e-08
0.00101163798,0.06290102436,7.844353167e-08
0.00101163798,0.0679539592,6.97322739e-08
0.00101163798,0.07341280397,6.170851667e-08
0.00101163798,0.07931016603,5.43410129e-08
0.00101163798,0.08568127215,4.759942278e-08
0.00101163798,0.0925641789,4.14541509e-08
0.00101163798,0.1,3.587619489e-08
0.001071891319,1e-06,0.0001171910777
0.001071891319,1.080331519e-06,0.0001134652248
0.001071891319,1.167116191e-06,0.0001098465667
0.001071891319,1.260872408e-06,0.0001063323081
0.001071891319,1.362160204e-06,0.0001029197203
0.001071891319,1.471584602e-06,9.960613918e-05
0.001071891319,1.589799228e-06,9.638896395e-05
0.001071891319,1.717510215e-06,9.326565597e-05
0.001071891319,1.85548042e-06,9.023373724e-05
0.001071891319,2.004533981e-06,8.729078912e-05
0.001071891319,2.165561241e-06,8.443445101e-05
0.001071891319,2.339524065e-06,8.166241913e-05
0.001071891319,2.527461587e-06,7.897244522e-05
0.001071891319,2.730496415e-06,7.636233535e-05
0.001071891319,2.94984134e-06,7.382994875e-05
0.001071891319,3.186806576e-06,7.137319659e-05
0.001071891319,3.44280759e-06,6.899004086e-05
0.001071891319,3.719373553e-06,6.667849326e-05
0.001071891319,4.018156481e-06,6.443661406e-05
0.001071891319,4.340941095e-06,6.226251108e-05
0.001071891319,4.689655487e-06,6.015433855e-05
0.001071891319,5.066382636e-06,5.811029616e-05
0.001071891319,5.47337285e-06,5.6128628e-05
0.001071891319,5.913057205e-06,5.420762156e-05
0.001071891319,6.388062073e-06,5.23456068e-05
0.001071891319,6.901224803e-06,5.054095514e-05
0.001071891319,7.455610675e-06,4.879207856e-05
0.001071891319,8.054531206e-06,4.70974287e-05
0.001071891319,8.701563933e-06,4.545549591e-05
0.001071891319,9.400573782e-06,4.386480843e-05
0.001071891319,1.015573615e-05,4.23239315e-05
0.001071891319,1.097156187e-05,4.083146652e-05
0.001071891319,1.18529241e-05,3.938605023e-05
0.001071891319,1.28050875e-05,3.798635391e-05
0.001071891319,1.383373963e-05,3.663108257e-05
0.001071891319,1.494502495e-05,3.53189742e-05
0.001071891319,1.61455815e-05,3.4048799e-05
0.001071891319,1.744258059e-05,3.281935862e-05
0.001071891319,1.884376959e-05,3.162948547e-05
0.001071891319,2.035751822e-05,3.047804199e-05
0.001071891319,2.199286859e-05,2.936391993e-05
0.001071891319,2.375958913e-05,2.828603973e-05
0.001071891319,2.566823302e-05,2.724334979e-05
0.001071891319,2.773020117e-05,2.623482583e-05
0.001071891319,2.995781035e-05,2.525947028e-05
0.001071891319,3.236436676e-05,2.431631164e-05
0.001071891319,3.496424551e-05,2.340440385e-05
0.001071891319,3.777297646e-05,2.25228257e-05
0.001071891319,4.080733704e-05,2.167068025e-05
0.001071891319,4.408545242e-05,2.084709427e-05
0.001071891319,4.762690378e-05,2.005121764e-05
0.001071891319,5.145284531e-05,1.928222281e-05
0.001071891319,5.558613053e-05,1.85393043e-05
0.001071891319,6.005144884e-05,1.782167813e-05
0.001071891319,6.487547295e-05,1.712858131e-05
0.001071891319,7.008701824e-05,1.645927136e-05
0.001071891319,7.571721488e-05,1.58130258e-05
0.001071891319,8.179969378e-05,1.518914168e-05
0.001071891319,8.837078744e-05,1.458693506e-05
0.001071891319,9.546974703e-05,1.400574063e-05
0.001071891319,0.0001031389768,1.344491119e-05
0.001071891319,0.0001114242875,1.290381724e-05
0.001071891319,0.0001203751698,1.238184654e-05
0.001071891319,0.0001300450901,1.187840368e-05
0.001071891319,0.0001404918097,1.139290968e-05
0.001071891319,0.0001517777302,1.092480159e-05
0.001071891319,0.0001639702658,1.047353207e-05
0.001071891319,0.0001771422463,1.003856902e-05
0.001071891319,0.0001913723521,9.619395204e-06
0.001071891319,0.0002067455838,9.215507874e-06
0.001071891319,0.0002233537706,8.826418408e-06
0.001071891319,0.0002412961183,8.451651969e-06
0.001071891319,0.0002606798021,8.090747133e-06
0.001071891319,0.0002816206065,7.743255589e-06
0.001071891319,0.0003042436177,7.408741764e-06
0.001071891319,0.0003286839697,7.086782542e-06
0.001071891319,0.0003550876522,6.77696692e-06
0.001071891319,0.0003836123827,6.478895712e-06
0.001071891319,0.0004144285482,6.192181249e-06
0.001071891319,0.000447720223,5.91644707e-06
0.001071891319,0.0004836862686,5.651327654e-06
0.001071891319,0.0005225415214,5.396468125e-06
0.001071891319,0.0005645180756,5.151523976e-06
0.001071891319,0.0006098666701,4.91616081e-06
0.001071891319,0.0006588581862,4.690054071e-06
0.001071891319,0.0007117852651,4.472888783e-06
0.001071891319,0.0007689640567,4.264359312e-06
0.001071891319,0.0008307361075,4.064169105e-06
0.001071891319,0.000897470401,3.872030463e-06
0.001071891319,0.0009695655616,3.687664301e-06
0.001071891319,0.001047452236,3.510799928e-06
0.001071891319,0.001131595665,3.341174806e-06
0.001071891319,0.001222498464,3.178534355e-06
0.001071891319,0.001320703623,3.02263172e-06
0.001071891319,0.001426797751,2.873227584e-06
0.001071891319,0.001541414582,2.73008994e-06
0.001071891319,0.001665238757,2.59299392e-06
0.001071891319,0.001799009916,2.461721584e-06
0.001071891319,0.001943527115,2.336061736e-06
0.001071891319,0.0020996536,2.215809747e-06
0.001071891319,0.002268321964,2.100767373e-06
0.001071891319,0.002450539713,1.990742572e-06
0.001071891319,0.00264739529,1.885549349e-06
0.001071891319,0.002860064576,1.785007579e-06
0.001071891319,0.003089817908,1.68894286e-06
0.001071891319,0.003338027674,1.597186334e-06
0.001071891319,0.003606176508,1.509574558e-06
0.001071891319,0.003895866145,1.425949349e-06
0.001071891319,0.00420882699,1.346157632e-06
0.001071891319,0.004546928456,1.27005131e-06
0.001071891319,0.004912190126,1.19748713e-06
0.001071891319,0.005306793821,1.128326541e-06
0.001071891319,0.00573309663,1.062435586e-06
0.001071891319,0.006193644991,9.996847586e-07
0.001071891319,0.006691189902,9.399489009e-07
0.001071891319,0.007228703351,8.831070787e-07
0.001071891319,0.007809396072,8.290424783e-07
0.001071891319,0.008436736722,7.77642295e-07
0.001071891319,0.009114472599,7.287976309e-07
0.001071891319,0.009846652028,6.824033993e-07
0.001071891319,0.01063764854,6.383582258e-07
0.001071891319,0.01149218701,5.965643566e-07
0.001071891319,0.01241537185,5.569275649e-07
0.001071891319,0.01341271753,5.193570807e-07
0.001071891319,0.0144901815,4.837654892e-07
0.001071891319,0.0156541998,4.500686593e-07
0.001071891319,0.01691172545,4.181856628e-07
0.001071891319,0.01827027004,3.88038697e-07
0.001071891319,0.01973794859,3.595530126e-07
0.001071891319,0.02132352798,3.326568378e-07
0.001071891319,0.02303647938,3.072812925e-07
0.001071891319,0.02488703476,2.833603366e-07
0.001071891319,0.02688624807,2.608306698e-07
0.001071891319,0.02904606122,2.396316722e-07
0.001071891319,0.03137937544,2.197053108e-07
0.001071891319,0.03390012833,2.00996067e-07
0.001071891319,0.03662337714,1.834508396e-07
0.001071891319,0.03956538866,1.670188624e-07
0.001071891319,0.04274373643,1.51651592e-07
0.001071891319,0.04617740571,1.373026221e-07
0.001071891319,0.04988690686,1.239256361e-07
0.001071891319,0.05389439787,1.114838811e-07
0.001071891319,0.05822381672,9.993086963e-08
0.001071891319,0.06290102436,8.922942232e-08
0.001071891319,0.0679539592,7.934191448e-08
0.001071891319,0.07341280397,7.023206404e-08
0.001071891319,0.07931016603,6.186476376e-08
0.001071891319,0.08568127215,5.420590718e-08
0.001071891319,0.0925641789,4.722223132e-08
0.001071891319,0.1,4.088113444e-08
0.001135733358,1e-06,0.0001311739635
0.001135733358,1.080331519e-06,0.0001270121196
0.001135733358,1.167116191e-06,0.0001229697442
0.001135733358,1.260872408e-06,0.0001190437297
0.001135733358,1.362160204e-06,0.000115231042
0.001135733358,1.471584602e-06,0.0001115287188
0.001135733358,1.589799228e-06,0.0001079338682
0.001135733358,1.717510215e-06,0.000104443667
0.001135733358,1.85548042e-06,0.0001010553594
0.001135733358,2.004533981e-06,9.776625532e-05
0.001135733358,2.165561241e-06,9.457372913e-05
0.001135733358,2.339524065e-06,9.147521824e-05
0.001135733358,2.527461587e-06,8.846822163e-05
0.001135733358,2.730496415e-06,8.55502986e-05
0.001135733358,2.94984134e-06,8.271906737e-05
0.001135733358,3.186806576e-06,7.997220385e-05
0.001135733358,3.44280759e-06,7.730744032e-05
0.001135733358,3.719373553e-06,7.472256422e-05
0.001135733358,4.018156481e-06,7.221541692e-05
0.001135733358,4.340941095e-06,6.978389253e-05
0.001135733358,4.689655487e-06,6.742593672e-05
0.001135733358,5.066382636e-06,6.51395456e-05
0.001135733358,5.47337285e-06,6.292276453e-05
0.001135733358,5.913057205e-06,6.077368714e-05
0.001135733358,6.388062073e-06,5.869045412e-05
0.001135733358,6.901224803e-06,5.667125225e-05
0.001135733358,7.455610675e-06,5.471431335e-05
0.001135733358,8.054531206e-06,5.281791324e-05
0.001135733358,8.701563933e-06,5.098037079e-05
0.001135733358,9.400573782e-06,4.920004689e-05
0.001135733358,1.015573615e-05,4.747534356e-05
0.001135733358,1.097156187e-05,4.580470299e-05
0.001135733358,1.18529241e-05,4.418660661e-05
0.001135733358,1.28050875e-05,4.261957423e-05
0.001135733358,1.383373963e-05,4.110216313e-05
0.001135733358,1.494502495e-05,3.963296723e-05
0.001135733358,1.61455815e-05,3.821061625e-05
0.001135733358,1.744258059e-05,3.683377486e-05
0.001135733358,1.884376959e-05,3.55011419e-05
0.001135733358,2.035751822e-05,3.421144958e-05
0.001135733358,2.199286859e-05,3.296346272e-05
0.001135733358,2.375958913e-05,3.175597798e-05
0.001135733358,2.566823302e-05,3.058782314e-05
0.001135733358,2.773020117e-05,2.945785634e-05
0.001135733358,2.995781035e-05,2.836496541e-05
0.001135733358,3.236436676e-05,2.730806717e-05
0.001135733358,3.496424551e-05,2.628610672e-05
0.001135733358,3.777297646e-05,2.52980568e-05
0.001135733358,4.080733704e-05,2.434291715e-05
0.001135733358,4.408545242e-05,2.341971384e-05
0.001135733358,4.762690378e-05,2.252749868e-05
0.001135733358,5.145284531e-05,2.166534859e-05
0.001135733358,5.558613053e-05,2.083236501e-05
0.001135733358,6.005144884e-05,2.00276733e-05
0.001135733358,6.487547295e-05,1.925042222e-05
0.001135733358,7.008701824e-05,1.849978329e-05
0.001135733358,7.571721488e-05,1.77749503e-05
0.001135733358,8.179969378e-05,1.707513879e-05
0.001135733358,8.837078744e-05,1.639958546e-05
0.001135733358,9.546974703e-05,1.574754771e-05
0.001135733358,0.0001031389768,1.511830312e-05
0.001135733358,0.0001114242875,1.451114898e-05
0.001135733358,0.0001203751698,1.392540177e-05
0.001135733358,0.0001300450901,1.336039673e-05
0.001135733358,0.0001404918097,1.281548738e-05
0.001135733358,0.0001517777302,1.229004508e-05
0.001135733358,0.0001639702658,1.178345858e-05
0.001135733358,0.0001771422463,1.129513362e-05
0.001135733358,0.0001913723521,1.082449246e-05
0.001135733358,0.0002067455838,1.037097352e-05
0.001135733358,0.0002233537706,9.934030955e-06
0.001135733358,0.0002412961183,9.513134252e-06
0.001135733358,0.0002606798021,9.107767874e-06
0.001135733358,0.0002816206065,8.717430857e-06
0.001135733358,0.0003042436177,8.341636464e-06
0.001135733358,0.0003286839697,7.979911819e-06
0.001135733358,0.0003550876522,7.63179755e-06
0.001135733358,0.0003836123827,7.296847451e-06
0.001135733358,0.0004144285482,6.974628154e-06
0.001135733358,0.000447720223,6.664718789e-06
0.001135733358,0.0004836862686,6.366710675e-06
0.001135733358,0.0005225415214,6.080206996e-06
0.001135733358,0.0005645180756,5.804822508e-06
0.001135733358,0.0006098666701,5.540183226e-06
0.001135733358,0.0006588581862,5.285926149e-06
0.001135733358,0.0007117852651,5.041698952e-06
0.001135733358,0.0007689640567,4.807159727e-06
0.001135733358,0.0008307361075,4.581976709e-06
0.001135733358,0.000897470401,4.365827996e-06
0.001135733358,0.0009695655616,4.158401297e-06
0.001135733358,0.001047452236,3.959393683e-06
0.001135733358,0.001131595665,3.768511332e-06
0.001135733358,0.001222498464,3.58546929e-06
0.001135733358,0.001320703623,3.409991236e-06
0.001135733358,0.001426797751,3.241809243e-06
0.001135733358,0.001541414582,3.08066356e-06
0.001135733358,0.001665238757,2.926302396e-06
0.001135733358,0.001799009916,2.778481692e-06
0.001135733358,0.001943527115,2.636964928e-06
0.001135733358,0.0020996536,2.501522901e-06
0.001135733358,0.002268321964,2.371933548e-06
0.001135733358,0.002450539713,2.24798173e-06
0.001135733358,0.00264739529,2.129459053e-06
0.001135733358,0.002860064576,2.016163689e-06
0.001135733358,0.003089817908,1.907900195e-06
0.001135733358,0.003338027674,1.804479328e-06
0.001135733358,0.003606176508,1.70571789e-06
0.001135733358,0.003895866145,1.611438553e-06
0.001135733358,0.00420882699,1.521469712e-06
0.001135733358,0.004546928456,1.435645311e-06
0.001135733358,0.004912190126,1.353804712e-06
0.001135733358,0.005306793821,1.275792537e-06
0.001135733358,0.00573309663,1.201458537e-06
0.001135733358,0.006193644991,1.130657437e-06
0.001135733358,0.006691189902,1.063248835e-06
0.001135733358,0.007228703351,9.990970395e-07
0.001135733358,0.007809396072,9.380709764e-07
0.001135733358,0.008436736722,8.800440463e-07
0.001135733358,0.009114472599,8.248940341e-07
0.001135733358,0.009846652028,7.725029734e-07
0.001135733358,0.01063764854,7.227570641e-07
0.001135733358,0.01149218701,6.755465504e-07
0.001135733358,0.01241537185,6.307656355e-07
0.001135733358,0.01341271753,5.883123787e-07
0.001135733358,0.0144901815,5.480886046e-07
0.001135733358,0.0156541998,5.09999822e-07
0.001135733358,0.01691172545,4.739551114e-07
0.001135733358,0.01827027004,4.398670798e-07
0.001135733358,0.01973794859,4.076517376e-07
0.001135733358,0.02132352798,3.772284378e-07
0.001135733358,0.02303647938,3.485197853e-07
0.001135733358,0.02488703476,3.214515637e-07
0.001135733358,0.02688624807,2.959526339e-07
0.001135733358,0.02904606122,2.71954866e-07
0.001135733358,0.03137937544,2.493930335e-07
0.001135733358,0.03390012833,2.282047368e-07
0.001135733358,0.03662337714,2.083302919e-07
0.001135733358,0.03956538866,1.897126367e-07
0.001135733358,0.04274373643,1.722972176e-07
0.001135733358,0.04617740571,1.560318659e-07
0.001135733358,0.04988690686,1.408645401e-07
0.001135733358,0.05389439787,1.267539281e-07
0.001135733358,0.05822381672,1.136477909e-07
0.001135733358,0.06290102436,1.015043428e-07
0.001135733358,0.0679539592,9.028130914e-08
0.001135733358,0.07341280397,7.993792308e-08
0.001135733358,0.07931016603,7.043472779e-08
0.001135733358,0.08568127215,6.173340213e-08
0.001135733358,0.0925641789,5.379655511e-08
0.001135733358,0.1,4.658754586e-08
0.001203377841,1e-06,0.0001468173782
0.001203377841,1.080331519e-06,0.0001421688651
0.001203377841,1.167116191e-06,0.0001376534868
0.001203377841,1.260872408e-06,0.0001332677888
0.001203377841,1.362160204e-06,0.0001290083981
0.001203377841,1.471584602e-06,0.0001248720212
0.001203377841,1.589799228e-06,0.0001208554427
0.001203377841,1.717510215e-06,0.0001169555235
0.001203377841,1.85548042e-06,0.000113169199
0.001203377841,2.004533981e-06,0.0001094934778
0.001203377841,2.165561241e-06,0.0001059254397
0.001203377841,2.339524065e-06,0.0001024622346
0.001203377841,2.527461587e-06,9.910108065e-05
0.001203377841,2.730496415e-06,9.583926285e-05
0.001203377841,2.94984134e-06,9.267413163e-05
0.001203377841,3.186806576e-06,8.960310143e-05
0.001203377841,3.44280759e-06,8.662364921e-05
0.001203377841,3.719373553e-06,8.373331315e-05
0.001203377841,4.018156481e-06,8.092969128e-05
0.001203377841,4.340941095e-06,7.821044012e-05
0.001203377841,4.689655487e-06,7.557327347e-05
0.001203377841,5.066382636e-06,7.301596105e-05
0.001203377841,5.47337285e-06,7.053632732e-05
0.001203377841,5.913057205e-06,6.813225025e-05
0.001203377841,6.388062073e-06,6.580166009e-05
0.001203377841,6.901224803e-06,6.354253828e-05
0.001203377841,7.455610675e-06,6.13529162e-05
0.001203377841,8.054531206e-06,5.923087415e-05
0.001203377841,8.701563933e-06,5.717454019e-05
0.001203377841,9.400573782e-06,5.518208906e-05
0.001203377841,1.015573615e-05,5.325174118e-05
0.001203377841,1.097156187e-05,5.138176157e-05
0.001203377841,1.18529241e-05,4.957045886e-05
0.001203377841,1.28050875e-05,4.781618427e-05
0.001203377841,1.383373963e-05,4.611733068e-05
0.001203377841,1.494502495e-05,4.447233167e-05
